User_id,หมายเลขการทำรายการ,date-time,sevirity,true_label_7_day,predicted_label_7_day,accuracy_7_day,true_label_14_day,predicted_label_14_day,accuracy_14_day,true_label_outbreak,predicted_label_outbreak,accuracy_outbreak
111,151,5/29/2024,0,0,0,0.7947019867549668,0,0,0.8344370860927153,0,0,0.8807947019867549
111,152,5/30/2024,0,0,0,0.7960526315789473,0,0,0.8355263157894737,0,0,0.8815789474
111,153,5/31/2024,0,0,0,0.7973856209150327,0,0,0.8366013071895425,0,0,0.8823529411764706
111,154,6/1/2024,0,0,0,0.7987012987012987,0,0,0.8376623376623377,0,0,0.8831168831168831
111,155,6/2/2024,0,0,0,0.8,0,0,0.8387096774193549,0,0,0.8838709677419355
111,156,6/3/2024,0,0,0,0.8012820512820513,0,0,0.8397435897435898,0,0,0.8846153846153846
111,157,6/4/2024,0,0,0,0.8025477707,0,0,0.8407643312101911,0,0,0.8853503184713376
111,158,6/5/2024,0,0,0,0.8037974683544303,0,0,0.8417721518987342,0,0,0.8860759493670886
111,159,6/6/2024,0,0,0,0.8050314465408805,0,0,0.8427672955974843,0,0,0.8867924528301887
111,160,6/7/2024,0,0,0,0.80625,0,0,0.84375,0,0,0.8875
111,161,6/8/2024,0,0,0,0.8074534161490683,0,0,0.8447204969,0,0,0.8881987577639752
111,162,6/9/2024,0,0,0,0.8086419753,0,0,0.8456790123,0,0,0.8888888888888888
111,163,6/10/2024,0,0,0,0.8098159509202454,0,0,0.8466257668711656,0,0,0.8895705521472392
111,164,6/11/2024,0,0,0,0.8109756097560976,0,0,0.8475609756097561,0,0,0.8902439024390244
111,165,6/12/2024,0,0,0,0.8121212121212121,0,0,0.8484848484848485,0,0,0.8909090909090909
111,166,6/13/2024,0,0,0,0.8132530120481928,0,0,0.8493975903614458,0,0,0.8915662651
111,167,6/14/2024,0,0,0,0.8143712574850299,0,0,0.8502994011976048,0,0,0.8922155688622755
111,168,6/15/2024,0,0,0,0.8154761904761905,0,0,0.8511904761904762,0,0,0.8928571428571429
111,169,6/16/2024,0,0,0,0.8165680473372781,0,0,0.8520710059171598,0,0,0.8934911243
